Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A10029_001,SE_A10029_002,SE_A10029_003,SE_A10029_004,SE_A10029_005,SE_A10029_006,SE_A10029_007,SE_A10029_008,SE_A10029_009
"06037503902","Census Tract 5039.02, Los Angeles County, California","ACSSF","ca","140","00","0005836",,,,,"06","037",,,"503902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503902","Census Tract 5039.02",,,,5526,1502,1494,159,928,407,8,0,8,0
"06037504001","Census Tract 5040.01, Los Angeles County, California","ACSSF","ca","140","00","0005837",,,,,"06","037",,,"504001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504001","Census Tract 5040.01",,,,5649,1407,1407,113,858,436,0,0,0,0
"06037504002","Census Tract 5040.02, Los Angeles County, California","ACSSF","ca","140","00","0005838",,,,,"06","037",,,"504002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504002","Census Tract 5040.02",,,,5655,1499,1450,155,1022,273,49,0,41,8
"06037504101","Census Tract 5041.01, Los Angeles County, California","ACSSF","ca","140","00","0005839",,,,,"06","037",,,"504101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504101","Census Tract 5041.01",,,,4588,1305,1282,133,687,462,23,0,7,16
"06037504200","Census Tract 5042, Los Angeles County, California","ACSSF","ca","140","00","0005840",,,,,"06","037",,,"504200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504200","Census Tract 5042",,,,7512,2273,2263,354,1184,725,10,0,10,0
"06037530005","Census Tract 5300.05, Los Angeles County, California","ACSSF","ca","140","00","0005841",,,,,"06","037",,,"530005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530005","Census Tract 5300.05",,,,3653,1246,1238,40,492,706,8,0,0,8
"06037530006","Census Tract 5300.06, Los Angeles County, California","ACSSF","ca","140","00","0005842",,,,,"06","037",,,"530006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530006","Census Tract 5300.06",,,,4963,1649,1634,277,1039,318,15,0,0,15
"06037530007","Census Tract 5300.07, Los Angeles County, California","ACSSF","ca","140","00","0005843",,,,,"06","037",,,"530007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530007","Census Tract 5300.07",,,,6544,2075,2055,322,983,750,20,0,0,20
"06037530101","Census Tract 5301.01, Los Angeles County, California","ACSSF","ca","140","00","0005844",,,,,"06","037",,,"530101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530101","Census Tract 5301.01",,,,5388,1691,1668,214,1049,405,23,0,8,15
"06037530102","Census Tract 5301.02, Los Angeles County, California","ACSSF","ca","140","00","0005845",,,,,"06","037",,,"530102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530102","Census Tract 5301.02",,,,4889,1576,1557,347,601,609,19,0,0,19
"06037530202","Census Tract 5302.02, Los Angeles County, California","ACSSF","ca","140","00","0005846",,,,,"06","037",,,"530202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530202","Census Tract 5302.02",,,,4309,1290,1266,194,545,527,24,0,24,0
"06037530203","Census Tract 5302.03, Los Angeles County, California","ACSSF","ca","140","00","0005847",,,,,"06","037",,,"530203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530203","Census Tract 5302.03",,,,2525,894,883,152,539,192,11,0,11,0
"06037530204","Census Tract 5302.04, Los Angeles County, California","ACSSF","ca","140","00","0005848",,,,,"06","037",,,"530204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530204","Census Tract 5302.04",,,,3882,1199,1173,229,754,190,26,0,13,13
"06037530301","Census Tract 5303.01, Los Angeles County, California","ACSSF","ca","140","00","0005849",,,,,"06","037",,,"530301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530301","Census Tract 5303.01",,,,2125,605,585,86,366,133,20,0,13,7
"06037530302","Census Tract 5303.02, Los Angeles County, California","ACSSF","ca","140","00","0005850",,,,,"06","037",,,"530302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530302","Census Tract 5303.02",,,,6412,1944,1874,292,1081,501,70,0,37,33
"06037530400","Census Tract 5304, Los Angeles County, California","ACSSF","ca","140","00","0005851",,,,,"06","037",,,"530400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530400","Census Tract 5304",,,,3792,1177,1166,195,462,509,11,0,11,0
"06037530500","Census Tract 5305, Los Angeles County, California","ACSSF","ca","140","00","0005852",,,,,"06","037",,,"530500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530500","Census Tract 5305",,,,4195,1097,1078,118,714,246,19,0,19,0
"06037530603","Census Tract 5306.03, Los Angeles County, California","ACSSF","ca","140","00","0005853",,,,,"06","037",,,"530603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530603","Census Tract 5306.03",,,,4528,1242,1203,227,726,250,39,12,27,0
"06037530700","Census Tract 5307, Los Angeles County, California","ACSSF","ca","140","00","0005854",,,,,"06","037",,,"530700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530700","Census Tract 5307",,,,2024,547,531,101,309,121,16,16,0,0
"06037530801","Census Tract 5308.01, Los Angeles County, California","ACSSF","ca","140","00","0005855",,,,,"06","037",,,"530801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530801","Census Tract 5308.01",,,,5704,1376,1376,301,879,196,0,0,0,0
"06037530802","Census Tract 5308.02, Los Angeles County, California","ACSSF","ca","140","00","0005856",,,,,"06","037",,,"530802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530802","Census Tract 5308.02",,,,3054,832,810,151,503,156,22,0,12,10
"06037530901","Census Tract 5309.01, Los Angeles County, California","ACSSF","ca","140","00","0005857",,,,,"06","037",,,"530901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530901","Census Tract 5309.01",,,,4020,953,911,165,622,124,42,0,42,0
"06037530902","Census Tract 5309.02, Los Angeles County, California","ACSSF","ca","140","00","0005858",,,,,"06","037",,,"530902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530902","Census Tract 5309.02",,,,3844,1174,1138,158,583,397,36,0,19,17
"06037531000","Census Tract 5310, Los Angeles County, California","ACSSF","ca","140","00","0005859",,,,,"06","037",,,"531000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531000","Census Tract 5310",,,,5233,1223,1216,228,752,236,7,0,0,7
"06037531101","Census Tract 5311.01, Los Angeles County, California","ACSSF","ca","140","00","0005860",,,,,"06","037",,,"531101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531101","Census Tract 5311.01",,,,5454,1174,1164,297,644,223,10,10,0,0
"06037531102","Census Tract 5311.02, Los Angeles County, California","ACSSF","ca","140","00","0005861",,,,,"06","037",,,"531102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531102","Census Tract 5311.02",,,,2777,841,829,95,480,254,12,0,0,12
"06037531201","Census Tract 5312.01, Los Angeles County, California","ACSSF","ca","140","00","0005862",,,,,"06","037",,,"531201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531201","Census Tract 5312.01",,,,4317,1136,1062,192,634,236,74,19,20,35
"06037531202","Census Tract 5312.02, Los Angeles County, California","ACSSF","ca","140","00","0005863",,,,,"06","037",,,"531202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531202","Census Tract 5312.02",,,,4420,1130,1130,203,735,192,0,0,0,0
"06037531301","Census Tract 5313.01, Los Angeles County, California","ACSSF","ca","140","00","0005864",,,,,"06","037",,,"531301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531301","Census Tract 5313.01",,,,5474,1392,1347,184,882,281,45,0,36,9
"06037531302","Census Tract 5313.02, Los Angeles County, California","ACSSF","ca","140","00","0005865",,,,,"06","037",,,"531302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531302","Census Tract 5313.02",,,,5734,1423,1410,226,964,220,13,0,5,8
"06037531502","Census Tract 5315.02, Los Angeles County, California","ACSSF","ca","140","00","0005866",,,,,"06","037",,,"531502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531502","Census Tract 5315.02",,,,3240,803,803,178,545,80,0,0,0,0
"06037531503","Census Tract 5315.03, Los Angeles County, California","ACSSF","ca","140","00","0005867",,,,,"06","037",,,"531503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531503","Census Tract 5315.03",,,,2649,798,798,178,445,175,0,0,0,0
"06037531504","Census Tract 5315.04, Los Angeles County, California","ACSSF","ca","140","00","0005868",,,,,"06","037",,,"531504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531504","Census Tract 5315.04",,,,4052,929,896,244,496,156,33,0,21,12
"06037531602","Census Tract 5316.02, Los Angeles County, California","ACSSF","ca","140","00","0005869",,,,,"06","037",,,"531602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531602","Census Tract 5316.02",,,,4109,1028,1028,195,638,195,0,0,0,0
"06037531603","Census Tract 5316.03, Los Angeles County, California","ACSSF","ca","140","00","0005870",,,,,"06","037",,,"531603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531603","Census Tract 5316.03",,,,3670,945,945,122,594,229,0,0,0,0
"06037531604","Census Tract 5316.04, Los Angeles County, California","ACSSF","ca","140","00","0005871",,,,,"06","037",,,"531604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531604","Census Tract 5316.04",,,,3286,826,820,130,517,173,6,0,6,0
"06037531701","Census Tract 5317.01, Los Angeles County, California","ACSSF","ca","140","00","0005872",,,,,"06","037",,,"531701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531701","Census Tract 5317.01",,,,5924,1401,1383,176,987,220,18,9,9,0
"06037531702","Census Tract 5317.02, Los Angeles County, California","ACSSF","ca","140","00","0005873",,,,,"06","037",,,"531702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531702","Census Tract 5317.02",,,,4896,1411,1368,196,789,383,43,0,43,0
"06037531800","Census Tract 5318, Los Angeles County, California","ACSSF","ca","140","00","0005874",,,,,"06","037",,,"531800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531800","Census Tract 5318",,,,4809,1350,1303,201,901,201,47,19,8,20
"06037531901","Census Tract 5319.01, Los Angeles County, California","ACSSF","ca","140","00","0005875",,,,,"06","037",,,"531901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531901","Census Tract 5319.01",,,,6042,1721,1712,309,1170,233,9,0,0,9
"06037531902","Census Tract 5319.02, Los Angeles County, California","ACSSF","ca","140","00","0005876",,,,,"06","037",,,"531902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531902","Census Tract 5319.02",,,,4582,1150,1105,101,786,218,45,0,37,8
"06037532001","Census Tract 5320.01, Los Angeles County, California","ACSSF","ca","140","00","0005877",,,,,"06","037",,,"532001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532001","Census Tract 5320.01",,,,2967,956,907,72,608,227,49,11,7,31
"06037532002","Census Tract 5320.02, Los Angeles County, California","ACSSF","ca","140","00","0005878",,,,,"06","037",,,"532002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532002","Census Tract 5320.02",,,,3516,1025,1013,189,626,198,12,0,0,12
"06037532101","Census Tract 5321.01, Los Angeles County, California","ACSSF","ca","140","00","0005879",,,,,"06","037",,,"532101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532101","Census Tract 5321.01",,,,7382,1916,1876,396,1231,249,40,0,40,0
"06037532102","Census Tract 5321.02, Los Angeles County, California","ACSSF","ca","140","00","0005880",,,,,"06","037",,,"532102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532102","Census Tract 5321.02",,,,3561,914,905,126,587,192,9,0,9,0
"06037532200","Census Tract 5322, Los Angeles County, California","ACSSF","ca","140","00","0005881",,,,,"06","037",,,"532200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532200","Census Tract 5322",,,,6921,1755,1755,423,1018,314,0,0,0,0
"06037532302","Census Tract 5323.02, Los Angeles County, California","ACSSF","ca","140","00","0005882",,,,,"06","037",,,"532302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532302","Census Tract 5323.02",,,,4800,1186,1156,134,699,323,30,0,30,0
"06037532303","Census Tract 5323.03, Los Angeles County, California","ACSSF","ca","140","00","0005883",,,,,"06","037",,,"532303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532303","Census Tract 5323.03",,,,4338,1277,1267,145,661,461,10,0,0,10
"06037532304","Census Tract 5323.04, Los Angeles County, California","ACSSF","ca","140","00","0005884",,,,,"06","037",,,"532304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532304","Census Tract 5323.04",,,,4072,1033,969,74,616,279,64,0,52,12
"06037532500","Census Tract 5325, Los Angeles County, California","ACSSF","ca","140","00","0005885",,,,,"06","037",,,"532500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532500","Census Tract 5325",,,,4155,1106,1106,230,677,199,0,0,0,0
"06037532605","Census Tract 5326.05, Los Angeles County, California","ACSSF","ca","140","00","0005886",,,,,"06","037",,,"532605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532605","Census Tract 5326.05",,,,3908,1165,1138,98,650,390,27,0,18,9
"06037532606","Census Tract 5326.06, Los Angeles County, California","ACSSF","ca","140","00","0005887",,,,,"06","037",,,"532606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532606","Census Tract 5326.06",,,,3875,1212,1190,111,866,213,22,0,22,0
"06037532607","Census Tract 5326.07, Los Angeles County, California","ACSSF","ca","140","00","0005888",,,,,"06","037",,,"532607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532607","Census Tract 5326.07",,,,5391,1324,1307,170,948,189,17,4,0,13
"06037532700","Census Tract 5327, Los Angeles County, California","ACSSF","ca","140","00","0005889",,,,,"06","037",,,"532700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532700","Census Tract 5327",,,,3219,731,731,137,483,111,0,0,0,0
"06037532800","Census Tract 5328, Los Angeles County, California","ACSSF","ca","140","00","0005890",,,,,"06","037",,,"532800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532800","Census Tract 5328",,,,4448,929,914,133,650,131,15,0,15,0
"06037532900","Census Tract 5329, Los Angeles County, California","ACSSF","ca","140","00","0005891",,,,,"06","037",,,"532900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532900","Census Tract 5329",,,,6698,1588,1547,301,1039,207,41,22,0,19
"06037533001","Census Tract 5330.01, Los Angeles County, California","ACSSF","ca","140","00","0005892",,,,,"06","037",,,"533001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533001","Census Tract 5330.01",,,,4421,1049,1044,268,523,253,5,5,0,0
"06037533002","Census Tract 5330.02, Los Angeles County, California","ACSSF","ca","140","00","0005893",,,,,"06","037",,,"533002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533002","Census Tract 5330.02",,,,2587,574,566,80,353,133,8,0,8,0
"06037533103","Census Tract 5331.03, Los Angeles County, California","ACSSF","ca","140","00","0005894",,,,,"06","037",,,"533103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533103","Census Tract 5331.03",,,,3126,709,703,177,416,110,6,0,0,6
"06037533104","Census Tract 5331.04, Los Angeles County, California","ACSSF","ca","140","00","0005895",,,,,"06","037",,,"533104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533104","Census Tract 5331.04",,,,4816,1262,1237,256,730,251,25,0,0,25
"06037533105","Census Tract 5331.05, Los Angeles County, California","ACSSF","ca","140","00","0005896",,,,,"06","037",,,"533105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533105","Census Tract 5331.05",,,,2577,650,650,203,419,28,0,0,0,0
"06037533108","Census Tract 5331.08, Los Angeles County, California","ACSSF","ca","140","00","0005897",,,,,"06","037",,,"533108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533108","Census Tract 5331.08",,,,4579,1248,1214,266,844,104,34,11,15,8
"06037533201","Census Tract 5332.01, Los Angeles County, California","ACSSF","ca","140","00","0005898",,,,,"06","037",,,"533201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533201","Census Tract 5332.01",,,,2663,650,643,107,449,87,7,7,0,0
"06037533204","Census Tract 5332.04, Los Angeles County, California","ACSSF","ca","140","00","0005899",,,,,"06","037",,,"533204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533204","Census Tract 5332.04",,,,4467,1008,1008,159,697,152,0,0,0,0
"06037533300","Census Tract 5333, Los Angeles County, California","ACSSF","ca","140","00","0005900",,,,,"06","037",,,"533300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533300","Census Tract 5333",,,,3208,833,811,312,423,76,22,0,8,14
"06037533401","Census Tract 5334.01, Los Angeles County, California","ACSSF","ca","140","00","0005901",,,,,"06","037",,,"533401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533401","Census Tract 5334.01",,,,5067,1211,1180,298,693,189,31,0,31,0
"06037533402","Census Tract 5334.02, Los Angeles County, California","ACSSF","ca","140","00","0005902",,,,,"06","037",,,"533402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533402","Census Tract 5334.02",,,,3625,976,948,184,590,174,28,0,28,0
"06037533403","Census Tract 5334.03, Los Angeles County, California","ACSSF","ca","140","00","0005903",,,,,"06","037",,,"533403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533403","Census Tract 5334.03",,,,2667,750,733,91,338,304,17,5,12,0
"06037533501","Census Tract 5335.01, Los Angeles County, California","ACSSF","ca","140","00","0005904",,,,,"06","037",,,"533501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533501","Census Tract 5335.01",,,,2851,723,707,116,483,108,16,10,6,0
"06037533504","Census Tract 5335.04, Los Angeles County, California","ACSSF","ca","140","00","0005905",,,,,"06","037",,,"533504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533504","Census Tract 5335.04",,,,3892,924,913,185,515,213,11,0,11,0
"06037533601","Census Tract 5336.01, Los Angeles County, California","ACSSF","ca","140","00","0005906",,,,,"06","037",,,"533601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533601","Census Tract 5336.01",,,,4411,1122,1110,267,714,129,12,0,12,0
"06037533602","Census Tract 5336.02, Los Angeles County, California","ACSSF","ca","140","00","0005907",,,,,"06","037",,,"533602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533602","Census Tract 5336.02",,,,5208,1337,1284,406,659,219,53,38,15,0
"06037533603","Census Tract 5336.03, Los Angeles County, California","ACSSF","ca","140","00","0005908",,,,,"06","037",,,"533603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533603","Census Tract 5336.03",,,,6336,1745,1730,219,1035,476,15,0,15,0
"06037533701","Census Tract 5337.01, Los Angeles County, California","ACSSF","ca","140","00","0005909",,,,,"06","037",,,"533701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533701","Census Tract 5337.01",,,,2928,809,762,67,535,160,47,41,0,6
"06037533702","Census Tract 5337.02, Los Angeles County, California","ACSSF","ca","140","00","0005910",,,,,"06","037",,,"533702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533702","Census Tract 5337.02",,,,3550,864,858,130,621,107,6,0,6,0
"06037533703","Census Tract 5337.03, Los Angeles County, California","ACSSF","ca","140","00","0005911",,,,,"06","037",,,"533703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533703","Census Tract 5337.03",,,,4432,889,889,124,643,122,0,0,0,0
"06037533803","Census Tract 5338.03, Los Angeles County, California","ACSSF","ca","140","00","0005912",,,,,"06","037",,,"533803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533803","Census Tract 5338.03",,,,5887,1537,1519,296,990,233,18,0,18,0
"06037533804","Census Tract 5338.04, Los Angeles County, California","ACSSF","ca","140","00","0005913",,,,,"06","037",,,"533804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533804","Census Tract 5338.04",,,,3628,1030,1011,136,708,167,19,19,0,0
"06037533805","Census Tract 5338.05, Los Angeles County, California","ACSSF","ca","140","00","0005914",,,,,"06","037",,,"533805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533805","Census Tract 5338.05",,,,4024,1076,1071,136,735,200,5,0,5,0
"06037533806","Census Tract 5338.06, Los Angeles County, California","ACSSF","ca","140","00","0005915",,,,,"06","037",,,"533806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533806","Census Tract 5338.06",,,,3670,898,898,55,755,88,0,0,0,0
"06037533901","Census Tract 5339.01, Los Angeles County, California","ACSSF","ca","140","00","0005916",,,,,"06","037",,,"533901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533901","Census Tract 5339.01",,,,5056,1295,1287,259,889,139,8,8,0,0
"06037533902","Census Tract 5339.02, Los Angeles County, California","ACSSF","ca","140","00","0005917",,,,,"06","037",,,"533902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037533902","Census Tract 5339.02",,,,4344,966,966,133,659,174,0,0,0,0
"06037534001","Census Tract 5340.01, Los Angeles County, California","ACSSF","ca","140","00","0005918",,,,,"06","037",,,"534001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037534001","Census Tract 5340.01",,,,5277,1310,1291,105,1034,152,19,0,19,0
"06037534002","Census Tract 5340.02, Los Angeles County, California","ACSSF","ca","140","00","0005919",,,,,"06","037",,,"534002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037534002","Census Tract 5340.02",,,,4223,926,919,172,594,153,7,7,0,0
"06037534101","Census Tract 5341.01, Los Angeles County, California","ACSSF","ca","140","00","0005920",,,,,"06","037",,,"534101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037534101","Census Tract 5341.01",,,,2268,486,476,94,346,36,10,0,0,10
"06037534102","Census Tract 5341.02, Los Angeles County, California","ACSSF","ca","140","00","0005921",,,,,"06","037",,,"534102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037534102","Census Tract 5341.02",,,,5782,1387,1366,386,867,113,21,0,10,11
"06037534201","Census Tract 5342.01, Los Angeles County, California","ACSSF","ca","140","00","0005922",,,,,"06","037",,,"534201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037534201","Census Tract 5342.01",,,,4387,939,939,235,582,122,0,0,0,0
